,patient,cond,pharm,session_id,chan,y,z,exp,knee,tau,log_tau,err,r2
1952,George,EyesClosed,Propofol,5.0,33.0,714.2223463879052,676.6680449693858,2.8225934004250024,455.14311616708716,0.01820038320654307,-1.7399194679086036,0.0496629981330658,0.9906926613350293
1953,George,EyesClosed,Propofol,5.0,34.0,173.36264253394086,773.8735635047494,3.0235032966365423,49.549476019843276,0.043772288787296595,-1.3588007441864034,0.07797578134484524,0.9925002112828394
1954,George,EyesClosed,Propofol,5.0,35.0,213.76421077363455,734.9913560906039,2.227395823552916,14.816410483446699,0.0474470773634044,-1.3237905340067173,0.0535635818381627,0.9915303060236487
1955,George,EyesClosed,Propofol,5.0,36.0,254.16577901332823,710.3659580616452,2.4081972664240525,38.65850783943128,0.03489146378738209,-1.4572808103900206,0.04708730957246732,0.9938583370397092
1956,George,EyesClosed,Propofol,5.0,37.0,301.08372922716626,689.628780774101,2.4105278989336347,49.647213302903396,0.0314980318513049,-1.5017165821730005,0.04500560421180981,0.9942803026313815
1957,George,EyesClosed,Propofol,5.0,38.0,362.33771978412113,674.0758978084427,2.4372468440381843,46.677542424809744,0.03288416029052866,-1.4830132435370011,0.040907206012980375,0.9952176491122179
1958,George,EyesClosed,Propofol,5.0,39.0,411.8622227876167,662.4112355841992,2.49549682297619,75.71412993483978,0.028105605842204163,-1.5512070486528324,0.04141913715688745,0.9939804621464051
1959,George,EyesClosed,Propofol,5.0,40.0,470.50966055491403,645.5622790380694,2.5369510937651287,83.49443474781123,0.027819724085244323,-1.5556471816354924,0.041675769587535084,0.9940919713438852
1960,George,EyesClosed,Propofol,5.0,41.0,533.0669275066978,635.1936903942974,2.655284964415962,184.331232057562,0.02231406954636959,-1.6514212176875405,0.04818766186422897,0.9915715132032922
1961,George,EyesClosed,Propofol,5.0,42.0,586.5012596946801,632.6015432333545,2.8188413436909325,511.61795679110446,0.017410298144613937,-1.7591937916941585,0.04974504529755375,0.9888587096649418
1962,George,EyesClosed,Propofol,5.0,43.0,649.0585266464636,636.4897639747688,2.886886438885469,823.1454151154454,0.015556671654268139,-1.8080833145959732,0.04983923650715898,0.9882592787810532
1963,George,EyesClosed,Propofol,5.0,44.0,705.0994116241035,641.674058296655,3.032830704804023,1145.471737581694,0.01560258698859358,-1.8068033874324911,0.04424231423432486,0.9913890925480826
1964,George,EyesClosed,Propofol,5.0,45.0,75.61691292177875,817.9400652407807,2.339437962929727,32.52512253885188,0.0359267112426161,-1.444582536609864,0.02978259267758353,0.9959982961021887
1965,George,EyesClosed,Propofol,5.0,46.0,131.65779789941826,749.2481654757906,2.2087149379618447,26.827733061998703,0.03589433795057613,-1.4449740525569053,0.04337651726146076,0.9936041894011761
1966,George,EyesClosed,Propofol,5.0,47.0,179.87902450808497,707.7738109007021,2.0892724729705625,18.985227636348156,0.03889778991060912,-1.4100750736587189,0.039616921734414105,0.9940920408275403
1967,George,EyesClosed,Propofol,5.0,48.0,237.2231858805535,676.6680449693858,2.146819703006891,25.765661352974703,0.03503883156895324,-1.4554503845706461,0.03753141082534092,0.9944669046115476
1968,George,EyesClosed,Propofol,5.0,49.0,291.9607944633644,650.7465733599555,2.2006554656480195,35.43384669724922,0.03145928555970793,-1.5022511444272797,0.040973825838754106,0.9937956734533948
1969,George,EyesClosed,Propofol,5.0,50.0,351.9115086254906,632.6015432333545,2.2184304522206104,29.907476681716407,0.03440203584644741,-1.4634158559541606,0.04378755784992799,0.9930701964471581
1970,George,EyesClosed,Propofol,5.0,51.0,407.9523936031302,622.2329545895823,2.3774776630200103,42.60313187289347,0.03284388180419721,-1.483545519441938,0.03882540730507395,0.9944534526195615
1971,George,EyesClosed,Propofol,5.0,52.0,273.5689655172414,358.1973684210526,2.0789914864619603,18.169383098523102,0.03945248994313432,-1.403925582202625,0.02706309904135808,0.9967338436622147
1972,George,EyesClosed,Propofol,5.0,53.0,327.51724137931035,379.9780701754386,2.247326771786793,36.85277344927277,0.03197297242587715,-1.4952169868703629,0.03238298299031428,0.9969154004197037
1973,George,EyesClosed,Propofol,5.0,54.0,380.60919540229884,397.5701754385965,2.299420470432958,51.18798889956419,0.02874195406226172,-1.5414837090755242,0.030766281282161398,0.9959890374930249
1974,George,EyesClosed,Propofol,5.0,55.0,431.9885057471264,410.1359649122807,2.249148834815963,47.816182964986105,0.028514115216424017,-1.544940099884113,0.03731997744326368,0.9946130891060966
1975,George,EyesClosed,Propofol,5.0,56.0,126.2816091954023,255.99561403508773,2.4344746071538386,44.23567371986103,0.03355770693113091,-1.4742077230870962,0.0285961653724023,0.9967920569372204
1976,George,EyesClosed,Propofol,5.0,57.0,177.66091954022988,279.45175438596493,2.411414581417386,35.208945864038505,0.03634392798485401,-1.4395681367429434,0.025797042055235336,0.9967631454919003
1977,George,EyesClosed,Propofol,5.0,58.0,230.7528735632184,296.2061403508772,2.3146575494274346,31.338925239067546,0.03593088289632823,-1.4445321111479115,0.02993093249449518,0.9952431654795103
1978,George,EyesClosed,Propofol,5.0,59.0,285.5574712643678,312.1228070175439,2.374531512353769,56.011095013941535,0.029211879692093712,-1.534440496650587,0.028200516309660393,0.9963166347656807
1979,George,EyesClosed,Propofol,5.0,60.0,339.5057471264368,330.5526315789474,2.3914241735652864,61.7063470300135,0.02839057961111345,-1.5468257409951476,0.03052582757517458,0.9959973549548662
1980,George,EyesClosed,Propofol,5.0,61.0,404.58620689655174,353.17105263157896,2.3810581869373775,63.901877524731326,0.027767584924678537,-1.5564618912074668,0.0306212679342794,0.9963522641204525
1981,George,EyesClosed,Propofol,5.0,62.0,444.83333333333337,363.2236842105263,2.2457208946811953,40.45235751519006,0.030638112377368548,-1.5137379952191268,0.03031773333936618,0.9966815210547146
1982,George,EyesClosed,Propofol,5.0,63.0,142.55172413793105,208.24561403508773,2.415784826224243,23.96666725820547,0.04273066140819706,-1.3692603848868243,0.031791304073857204,0.9977516385555419
1983,George,EyesClosed,Propofol,5.0,64.0,193.9310344827586,231.7017543859649,2.5097135520850764,38.47406520079991,0.03717123442379013,-1.4297930161294954,0.02759235851696696,0.9973257010093972
1984,George,EyesClosed,Propofol,5.0,65.0,329.75580991340036,1005.8707344091504,2.8409341830792663,181.42173522034327,0.025513410369411686,-1.5932314855053433,0.02838441601543445,0.9978363353534947
1985,George,EyesClosed,Propofol,5.0,66.0,278.92803051507605,977.3571156387769,2.6438272858847784,116.166854174273,0.026346588734732515,-1.579275607760246,0.023819188431005965,0.9981971970022088
1986,George,EyesClosed,Propofol,5.0,67.0,328.45253351857156,952.7317176098182,2.8058570895470996,138.08257741564407,0.027484024577188113,-1.5609196717694496,0.028929726733156913,0.9977583503681046
1987,George,EyesClosed,Propofol,5.0,68.0,385.7966948910401,985.1335571216061,3.0020092514039365,258.6856512056026,0.025009267758150204,-1.601899023713328,0.034565432244571315,0.9975491912453535
1988,George,EyesClosed,Propofol,5.0,69.0,444.4441326583375,987.7257042825489,3.1705871361725007,365.8048190004362,0.024738526994974322,-1.6066261631143128,0.03711893830480383,0.9977964619692123
1989,George,EyesClosed,Propofol,5.0,70.0,490.0588064773465,983.8374835411347,3.3743054532828927,526.3822226964617,0.024850932781513707,-1.604657305350715,0.03430197667002771,0.9978056697150605
1990,George,EyesClosed,Propofol,5.0,71.0,552.6160734291304,987.7257042825489,3.2727606252620913,245.64774357130986,0.02961107850025044,-1.528545774367622,0.038131179648511954,0.9965499565275812
1991,George,EyesClosed,Propofol,5.0,72.0,615.1733403809142,991.6139250239636,3.354114585145651,186.88030105217072,0.03346364815375158,-1.475426714698269,0.05328027634735442,0.994760115883065
1992,George,EyesClosed,Propofol,5.0,73.0,669.9109489637249,987.7257042825489,2.7519552890159265,60.99176405390967,0.035734841598718294,-1.4469081386490052,0.0935600104475324,0.985845945242401
1993,George,EyesClosed,Propofol,5.0,74.0,723.345281151707,986.4296307020775,3.1917243716872368,131.2438580964067,0.034530609822530166,-1.4617957517918383,0.045419789461878746,0.995926780227874
1994,George,EyesClosed,Propofol,5.0,75.0,772.8697841552026,985.1335571216061,2.9989165750164957,61.94478000844582,0.04020401498728722,-1.395730573787323,0.03220192324151816,0.9981120299673558
1995,George,EyesClosed,Propofol,5.0,76.0,818.4844579742118,982.541409960663,2.8469729868532383,10.098312589549566,0.07064435701840069,-1.1509225233221103,0.027664918131360506,0.9989579680682116
1996,George,EyesClosed,Propofol,5.0,77.0,858.8860262139054,982.541409960663,2.8431671538145746,5.617140590862365,0.08673617841817596,-1.061799716709515,0.02919849529349606,0.9988896171246914
1997,George,EyesClosed,Propofol,5.0,78.0,899.2875944535991,979.94926279972,2.7782057966165357,2.8463406063919106,0.10921997050911454,-0.961697945065908,0.044951769628955515,0.9975183419545259
1998,George,EyesClosed,Propofol,5.0,79.0,931.8695043243199,973.4688948973625,2.729638834350804,1.7746992490661642,0.12898926397890792,-0.8894464353499821,0.045397850676784424,0.997283806535966
1999,George,EyesClosed,Propofol,5.0,80.0,387.099971285869,937.17883464416,2.91429626048814,139.99588022314984,0.02920187240873893,-1.534589300924445,0.038649413956216704,0.995530208008004
2000,George,EyesClosed,Propofol,5.0,81.0,437.92775068419326,926.8102460003878,3.1679298277675287,260.80422931220266,0.027483855660633064,-1.560922340947429,0.040134836411621286,0.9974053411815342
2001,George,EyesClosed,Propofol,5.0,82.0,501.788294030806,942.3631289660461,3.348143981778416,342.3482618789034,0.02785114726873262,-1.5551569102849572,0.039402947253251476,0.9970394201504533
2002,George,EyesClosed,Propofol,5.0,83.0,552.6160734291304,935.8827610636885,3.3383186204774375,194.95204647094522,0.032799535476845644,-1.4841323069368335,0.040093756380566246,0.9965416738676639
2003,George,EyesClosed,Propofol,5.0,84.0,608.6569584067701,935.8827610636885,3.136934753682156,58.76967078296947,0.043435515341092516,-1.3621550214293396,0.04960182121703271,0.9958225964160419
2004,George,EyesClosed,Propofol,5.0,85.0,669.9109489637249,939.770981805103,3.061508269273091,51.86646609486755,0.0438203406462399,-1.358324250686604,0.04268322244355411,0.9967343000032763
2005,George,EyesClosed,Propofol,5.0,86.0,719.4354519672205,934.586687483217,3.0671884410379757,79.57510278185114,0.03820383116864151,-1.4178930828482434,0.0341540012225118,0.9979692975636145
2006,George,EyesClosed,Propofol,5.0,87.0,775.4763369448603,928.1063195808593,2.963782453911688,42.04011781153102,0.04508012134415401,-1.346014923614716,0.02910677133326731,0.9986680703608508
2007,George,EyesClosed,Propofol,5.0,88.0,821.0910107638691,926.8102460003878,2.849935364409544,11.159137821935007,0.0682687728076697,-1.165777903910407,0.03293821721046729,0.9984121729066928
2008,George,EyesClosed,Propofol,5.0,89.0,858.8860262139054,935.8827610636885,2.8432717139185057,6.371208490320934,0.0829792075558379,-1.081030716961494,0.037273915720602284,0.9980960597507011
2009,George,EyesClosed,Propofol,5.0,90.0,897.9843180587703,930.6984667418025,2.809671190169218,3.6699086724223116,0.100196299964585,-0.9991483157405595,0.043901753502122616,0.9975869174908402
2010,George,EyesClosed,Propofol,5.0,91.0,937.0826099036351,926.8102460003878,2.717313795945579,1.916482807529588,0.12527238703576604,-0.9021446471189766,0.042099447921469586,0.9976987598040488
2011,George,EyesClosed,Propofol,5.0,92.0,332.3623627030581,978.6531892192484,2.620264470426866,101.95517061802283,0.027247652081327844,-1.5646709147471576,0.017344969778505637,0.9988711585702357
2012,George,EyesClosed,Propofol,5.0,93.0,387.099971285869,961.8042326731188,2.7065477292766085,137.1681896698188,0.025832104514865412,-1.5878402108626235,0.021320414151557485,0.9986778177025564
2013,George,EyesClosed,Propofol,5.0,94.0,440.53430347385097,952.7317176098182,2.935379698461547,224.1906870935023,0.025178617652472757,-1.5989681170551158,0.025797495474871254,0.9984577823021412
2014,George,EyesClosed,Propofol,5.0,95.0,487.4522536876889,926.8102460003878,3.121048589490078,297.61406989629467,0.02565953943721485,-1.5907511430379113,0.042487995981009455,0.9968751187682555
2015,George,EyesClosed,Propofol,5.0,96.0,546.0996914549862,911.2573630347298,3.1172741551445724,232.10051404923558,0.027728577557705428,-1.5570724086292869,0.03890482256051879,0.9965206599502748
2016,George,EyesClosed,Propofol,5.0,97.0,603.4438528274547,900.8887743909577,2.905195485566715,88.47758627384171,0.034017223956107026,-1.4683011307509761,0.04447818039195189,0.995415351086172
2017,George,EyesClosed,Propofol,5.0,98.0,658.1814614102655,889.224112166714,3.003649228783377,41.68637143372416,0.04597038713188841,-1.3375218388963084,0.040997354512125564,0.9969086305943107
2018,George,EyesClosed,Propofol,5.0,99.0,712.9190699930764,880.1515971034136,2.9530137148197895,49.21878655332632,0.042540425589318066,-1.3711981695774405,0.02757029701248356,0.9987679365144653
2019,George,EyesClosed,Propofol,5.0,100.0,763.7468493914008,876.2633763619989,2.8821150065400185,27.959111594003996,0.05010991370581684,-1.3000763451545465,0.026235935244931747,0.9989387557422034
2020,George,EyesClosed,Propofol,5.0,101.0,808.0582468155811,876.2633763619989,2.852802650161494,8.816962491428013,0.07420875005305967,-1.1295448834579818,0.03621984838201457,0.9979221008213749
2021,George,EyesClosed,Propofol,5.0,102.0,841.9434330811306,878.855523522942,2.8942311596248262,9.472466640837396,0.07318761303607124,-1.1355624168282539,0.04459570061344068,0.9972425201553056
2022,George,EyesClosed,Propofol,5.0,103.0,883.6482777156531,872.3751556205845,2.8633905735389296,6.236170807509747,0.08398580518821833,-1.0757941097638692,0.04602313336303903,0.996889050125669
2023,George,EyesClosed,Propofol,5.0,104.0,921.4432931656892,869.7830084596415,2.7845510926079133,3.9672415720507046,0.09702604017788853,-1.0131116926632302,0.04604121837159536,0.9970494541469087
2024,George,EyesClosed,Propofol,5.0,105.0,312.81321678062557,926.8102460003878,2.4562661024792254,93.03053545084751,0.025139078084538163,-1.5996506530676946,0.023543012416983627,0.9978898160344359
2025,George,EyesClosed,Propofol,5.0,106.0,368.85410175826524,907.3691422933152,2.540235791134861,88.88585440541686,0.027204102405979712,-1.5653655989828863,0.020832161216494668,0.9982877048670528
2026,George,EyesClosed,Propofol,5.0,107.0,417.07532836693207,889.224112166714,2.776695920636745,169.44724560963593,0.02506426969339884,-1.6009449450604092,0.029753761279855493,0.9979263301575247
2027,George,EyesClosed,Propofol,5.0,108.0,465.2965549755987,880.1515971034136,2.934115329871785,261.3873555794402,0.02387621472020905,-1.6220345241268772,0.0379902374956026,0.9967457947617341
2028,George,EyesClosed,Propofol,5.0,109.0,698.5830296499591,829.6047274650244,2.964039259839938,49.090947897322806,0.04278725145490934,-1.3686856106019458,0.027948120944808825,0.9985605223233665
2029,George,EyesClosed,Propofol,5.0,110.0,748.1075326534549,820.5322124017237,2.9041567193469686,29.645594366535818,0.04954207020903205,-1.3050258495553118,0.023945658404851477,0.9990323983642144
2030,George,EyesClosed,Propofol,5.0,111.0,791.1156536828062,823.1243595626668,2.83275003899934,5.713955000702016,0.08602228042073244,-1.0653890486336688,0.030510044633007688,0.9985653849542984
2031,George,EyesClosed,Propofol,5.0,112.0,825.0008399483557,824.4204331431383,2.8647361806396225,6.356901232095756,0.08345058844895448,-1.078570596561334,0.03233727028570034,0.9983234221747935
2032,George,EyesClosed,Propofol,5.0,113.0,858.8860262139054,827.0125803040814,2.8759796618641484,6.296695279744392,0.08393876532278381,-1.0760374232284786,0.04458359873736941,0.9969362888611287
2033,George,EyesClosed,Propofol,5.0,114.0,907.107252822572,827.0125803040814,2.8186653361182437,4.629895585826027,0.09240388266507608,-1.0343097800289087,0.044955328025521206,0.9969461194080554
2034,George,EyesClosed,Propofol,5.0,115.0,759.8370202069142,769.9853427633348,2.7693880479335813,7.300414565152266,0.07763784176754396,-1.1099265459456298,0.042983911872561155,0.9968453683100896
2035,George,EyesClosed,Propofol,5.0,116.0,800.2385884466081,771.2814163438063,2.812929072314699,4.413459917974836,0.0938858795529964,-1.0273997207621297,0.03750273483316854,0.9976310137290632
2036,George,EyesClosed,Propofol,5.0,117.0,852.3696442397612,781.6500049875783,2.8080614020749035,3.566580064091813,0.10119370567353513,-0.9948465001075336,0.045108503213924366,0.9962199883086528
2037,George,EyesClosed,Propofol,5.0,118.0,884.9515541104819,780.3539314071068,2.7825606756956778,2.733645699256257,0.11088254502641343,-0.9551368144941463,0.05061123457117027,0.9954665761330416
2038,George,EyesClosed,Propofol,5.0,119.0,836.7303275018154,745.359944734376,2.8455344565356393,5.371046581212306,0.08815706235499056,-1.0547428901832367,0.07588084845529244,0.9915128471221195
2039,George,EyesClosed,Propofol,5.0,120.0,869.3122373725363,742.767797573433,2.9496048461034685,4.798751284423648,0.09351865891151778,-1.0291017297279919,0.07469647331417449,0.9922905435715136
2040,George,EyesClosed,Propofol,5.0,121.0,853.2988505747127,147.09210526315792,2.4500353340631156,7.194811313935132,0.07112484551213669,-1.1479786639121543,0.04581449695578809,0.9966204822303166
